"","Word","N","M_Val","SD_Val","M_Aro","SD_Aro","M_Dom","SD_Dom","N_Female","N_Male","M_Val_Female","M_Val_Male","SD_Val_Female","SD_Val_Male","M_Aro_Female","M_Aro_Male","SD_Aro_Female","SD_Aro_Male","M_Dom_Female","M_Dom_Male","SD_Dom_Female","SD_Dom_Male","Item","English","Syllables_separation","Syllables","Length","Frequency","Categories"
"790","presión",67,3.23880597014925,1.89168477288469,6.14925373134328,2.19678643631241,4.07462686567164,2.35045729165058,51,16,3.23529411764706,3.25,1.79541900729738,2.23606797749979,5.96078431372549,6.75,2.17219505858683,2.23606797749979,4.19607843137255,3.6875,2.42503284796835,2.1203380233664,944,"pressure","pre-sión",2,7,69.67,1
"791","prestigio",78,6.93589743589744,2.05344021500912,4.06410256410256,2.331822449801,6.57692307692308,2.00336879118312,56,22,6.80357142857143,7.27272727272727,2.00381130355624,2.18614290000008,4.16071428571429,3.81818181818182,2.11296246762937,2.85584386055053,6.375,7.09090909090909,1.89316954050368,2.2234484351392,945,"prestige","pres-ti-gio",3,9,20.32,1
"792","primavera",64,7.234375,1.68788575837742,3.5625,2.25989885993662,6.703125,2.09064194212178,44,20,7.11363636363636,7.5,1.61700137479496,1.84960877797953,3.59090909090909,3.5,2.10556496112013,2.62578309121398,6.5,7.15,2.12952664245607,1.98082917247458,993,"spring","pri-ma-ve-ra",4,9,19.22,1
"793","prisión",73,2.87671232876712,1.9645836813676,5.80821917808219,2.58014606739067,4.21917808219178,2.67315136196164,54,19,2.92592592592593,2.73684210526316,2.08183384191748,1.62761260962722,6.05555555555556,5.10526315789474,2.5359056784634,2.6435400684626,4.01851851851852,4.78947368421053,2.6456852787114,2.74021384746238,329,"prison","pri-sión",2,7,36.16,1
"794","privacidad",73,7.28767123287671,1.61141287259551,2.43835616438356,1.84831981787862,7.57534246575342,1.64922379233365,48,25,7.20833333333333,7.44,1.61058114704155,1.6350331291241,2.29166666666667,2.72,1.61058114704155,2.24573670169353,7.52083333333333,7.68,1.72576943472874,1.51986841535707,330,"privacy","pri-va-ci-dad",4,10,10.75,1
"795","problema",63,2.88888888888889,1.81491234224572,6.76190476190476,2.0057520970086,3.66666666666667,2.07908168313832,48,15,2.9375,2.73333333333333,1.97221389802792,1.22279928657082,6.79166666666667,6.66666666666667,1.96737575869139,2.19306265517513,3.58333333333333,3.93333333333333,1.89998133622785,2.63131326979695,454,"trouble","pro-ble-ma",3,8,238.22,1
"796","progreso",69,7.43478260869565,1.99615999645765,3.44927536231884,2.29152037818754,6.89855072463768,2.11538431730246,55,14,7.25454545454545,8.14285714285714,2.08360604275716,1.46009182309474,3.6,2.85714285714286,2.26568606239552,2.38124540321439,6.72727272727273,7.57142857142857,2.15556596894288,1.86935964825003,947,"progress","pro-gre-so",3,8,30.12,1
"797","promoción",56,6.76785714285714,1.86831057792446,4.39285714285714,2.17989633972537,6.57142857142857,1.87671999032299,41,15,6.58536585365854,7.26666666666667,1.936176770805,1.62422142520509,4.75609756097561,3.4,2.08303249860483,2.19740106229414,6.39024390243902,7.06666666666667,1.86919834127478,1.86955558762988,332,"promotion","pro-mo-ción",3,9,55.47,1
"798","prostituta",71,3.85915492957746,2.15999850957546,4.90140845070423,2.56990788927466,4.88732394366197,2.50456323979507,51,20,3.43137254901961,4.95,2.05187623370207,2.08944716939295,4.92156862745098,4.85,2.61413953150861,2.51887610693842,4.6078431372549,5.6,2.47449737419581,2.50052626039947,492,"whore","pros-ti-tu-ta",4,10,6.46,1
"799","protegido",78,7.44871794871795,1.88395436496855,2.8974358974359,2.29392050038166,7.46153846153846,1.80685784297915,59,19,7.49152542372881,7.31578947368421,1.8134828498655,2.13574425172396,2.64406779661017,3.68421052631579,2.14767486032435,2.6045394470029,7.55932203389831,7.15789473684211,1.71475530013286,2.08867735646634,333,"protected","pro-te-gi-do",4,9,9.06,2
"800","pueblo",72,6.41666666666667,1.75025149098355,3.69444444444444,2.30516192880172,6.125,2.14894340234425,49,23,6.48979591836735,6.26086956521739,1.73352301421594,1.81452200829229,3.46938775510204,4.17391304347826,2.08268697456281,2.70776952680184,6.30612244897959,5.73913043478261,1.93868599864974,2.54446621128976,477,"village","pue-blo",2,6,188.99,1
"801","puerta",62,5.67741935483871,1.55525754072433,3.85483870967742,1.94891120669767,6.56451612903226,1.84320611392869,48,14,5.66666666666667,5.71428571428571,1.5755219781222,1.54065777303929,4.10416666666667,3,1.93775021262412,1.79743406854583,6.1875,7.85714285714286,1.70925204495753,1.74784011137891,130,"door","puer-ta",2,6,209.78,1
"802","punzante",86,3.12790697674419,1.78092184739785,5.6046511627907,2.48420454669541,4.58139534883721,2.36377124542203,66,20,3.13636363636364,3.1,1.83878190145511,1.61896653195146,5.6969696969697,5.3,2.41768927805486,2.73572851838697,4.59090909090909,4.55,2.41136586081111,2.25890052435856,948,"pungent","pun-zan-te",3,8,2.04,1
"803","pus",58,2.79310344827586,2.03270298560985,5.18965517241379,2.4812058228104,4.06896551724138,2.31594070891531,43,15,2.74418604651163,2.93333333333333,2.05973904098153,2.01659779496722,5.13953488372093,5.33333333333333,2.6329541199124,2.05866345916355,3.93023255813953,4.46666666666667,2.39439174935743,2.09988661825438,602,"pus","pus",1,3,4.71,3
"804","puta",52,3.61538461538462,2.11580278329477,5.75,2.30833952713829,4.71153846153846,2.23463414088073,36,16,3.44444444444444,4,2.13065307820925,2.0976176963403,5.94444444444444,5.3125,2.41358588523318,2.05649377987551,4.30555555555556,5.625,2.13567579728551,2.24722050542442,793,"hooker","pu-ta",2,4,34.9,2
"805","putrefacto",75,2.18666666666667,1.87222467274236,5.98666666666667,2.38516435681255,3.89333333333333,2.6075427665293,56,19,2.01785714285714,2.68421052631579,1.76316937183194,2.13574425172396,6.25,5.21052631578947,2.31398907831162,2.48504297678958,3.46428571428571,5.15789473684211,2.49336782623084,2.58764495878947,337,"putrid","pu-tre-fac-to",4,10,0.38,1
"806","pájaro",69,6.44927536231884,1.88286571234052,3.21739130434783,1.85400651386469,6.6231884057971,1.96365093096689,56,13,6.35714285714286,6.84615384615385,1.8432044372241,2.07549808665108,3.21428571428571,3.23076923076923,1.81623272151487,2.08781569085357,6.39285714285714,7.61538461538461,1.92286312497863,1.89466186686268,38,"bird","pá-ja-ro",3,6,11.26,1
"807","pánico",59,2.40677966101695,1.58787044624615,7.01694915254237,2.11310790415713,3.27118644067797,2.2114943338789,43,16,2.25581395348837,2.8125,1.49750623268937,1.79698822107065,7.25581395348837,6.375,1.96508842956014,2.41867732448956,3.2093023255814,3.4375,2.22066205845275,2.25,601,"panic","pá-ni-co",3,6,15.16,1
"808","póster",60,6.33333333333333,1.65362126160622,3.58333333333333,1.92478628940644,6.6,1.87941570436945,46,14,6.30434782608696,6.42857142857143,1.67158694017114,1.65084061171111,3.73913043478261,3.07142857142857,1.98253241653414,1.68542556663275,6.56521739130435,6.71428571428571,1.79693781396196,2.1989008243131,942,"poster","pós-ter",2,6,1.58,1
"809","queja",69,3.21739130434783,1.49380648027497,5.39130434782609,2.05238305752941,4.65217391304348,2.18164864101415,51,18,3.13725490196078,3.44444444444444,1.4835040659619,1.54242826974879,5.64705882352941,4.66666666666667,1.87428417708484,2.40098019199512,4.31372549019608,5.61111111111111,1.99489544666813,2.45282283691282,774,"gripe","que-ja",2,5,15.4,2
"810","quemadura",62,2.08064516129032,1.61243515154161,6.56451612903226,2.32323239871178,3.90322580645161,2.37962441876971,47,15,1.93617021276596,2.53333333333333,1.50945217991206,1.88477610139267,6.57446808510638,6.53333333333333,2.30070575987555,2.47463320995446,3.8936170212766,3.93333333333333,2.415835822175,2.34419241856083,586,"burn","que-ma-du-ra",4,9,0.95,1
"811","queroseno",63,4.44444444444444,1.71123213275884,4.57142857142857,1.98960431885893,5.12698412698413,1.74588976753664,47,16,4.46808510638298,4.375,1.82793615897687,1.36014705087354,4.72340425531915,4.125,2.05047319734372,1.78418982547635,5.02127659574468,5.4375,1.78750933961838,1.63171688720807,243,"kerosene","que-ro-se-no",4,9,0.33,1
"812","rabia",57,2.91228070175439,2.11525666928209,6.63157894736842,2.12663029014858,4.15789473684211,2.41120504612032,39,18,2.66666666666667,3.44444444444444,2.22820831178365,1.7895849739772,7.05128205128205,5.72222222222222,1.89109711889433,2.37153600152643,3.87179487179487,4.77777777777778,2.4834132621252,2.18431724574645,340,"rabies","ra-bia",2,5,23.09,1
"813","radiador",67,4.98507462686567,1.3539228897231,4.05970149253731,1.82475068463019,5.47761194029851,1.87776631452811,46,21,4.95652173913043,5.04761904761905,1.38173034415596,1.32197543381829,4.02173913043478,4.14285714285714,1.76998594388371,1.98206241793023,5.34782608695652,5.76190476190476,1.74123061596418,2.16575072214606,955,"radiator","ra-dia-dor",3,8,0.29,1
"814","radiante",70,7.81428571428571,1.43751856590765,3.55714285714286,2.59674106953208,6.97142857142857,2.0918851394981,49,21,7.77551020408163,7.90476190476191,1.47571036739442,1.37494588638106,3.42857142857143,3.85714285714286,2.55766820887047,2.72554057547699,7,6.90476190476191,2.12132034355964,2.0713464679952,954,"radiant","ra-dian-te",3,8,5.07,1
"815","radio",77,6.09090909090909,1.96804617365213,3.8961038961039,2.08745889076708,6.36363636363636,1.89117821051413,63,14,6.15873015873016,5.78571428571429,1.93612807166319,2.15472901842834,3.92063492063492,3.78571428571429,2.11981121573922,2.00685637938357,6.20634920634921,7.07142857142857,1.84179724777037,2.01777812740365,341,"radio","ra-dio",2,5,73.6,2
"816","ramo",61,6.9672131147541,2.06532655299151,3.75409836065574,2.44714621348295,6.44262295081967,2.0698195586728,43,18,6.76744186046512,7.44444444444444,2.18040198677223,1.72259114749784,3.6046511627907,4.11111111111111,2.42152583620644,2.54116436695254,6.55813953488372,6.16666666666667,1.93097958832884,2.40709734889531,667,"bouquet","ra-mo",2,4,13.22,1
"817","rana",76,5.39473684210526,2.33283202634864,4.17105263157895,2.11904480301691,5.93421052631579,2.04831980781511,56,20,5.17857142857143,6,2.45769398832722,1.86378223259219,4.23214285714286,4,2.09754030346864,2.22426806411741,5.625,6.8,2.06760731281353,1.76515990031618,176,"frog","ra-na",2,4,3.88,1
"818","rancio",86,2.75581395348837,1.9277298230981,5.09302325581395,2.27843035224714,4.56976744186047,2.19914795090879,68,18,2.83823529411765,2.44444444444444,1.98960203114035,1.68809750980634,5.01470588235294,5.38888888888889,2.19560379659142,2.61531437518432,4.73529411764706,3.94444444444444,2.182820625327,2.20886508581223,956,"rancid","ran-cio",2,6,1.96,1
"819","rapto",54,2.62962962962963,1.98386221653618,6.57407407407407,2.79893410879086,3.48148148148148,2.68286484965929,42,12,2.45238095238095,3.25,1.78342478083507,2.56284642891099,6.71428571428571,6.08333333333333,2.74337974115528,3.05876782480472,3.07142857142857,4.91666666666667,2.46331976220528,3.02890119090115,621,"abduction","rap-to",2,5,1.83,1
"820","raro",73,4.6986301369863,1.8684881849807,4.35616438356164,2.13027034678243,5.68493150684932,2.10077176512167,55,18,4.83636363636364,4.27777777777778,1.81315804262676,2.02355411141636,4.43636363636364,4.11111111111111,2.07063808705,2.34868896818652,5.41818181818182,6.5,2.0063871076114,2.22948160685262,916,"odd","ra-ro",2,4,33.4,2
"821","rascacielos",71,5.32394366197183,2.19593551744597,5.01408450704225,2.01772826817317,5.57746478873239,2.12241083831562,50,21,5.2,5.61904761904762,2.04040812244081,2.55883157859579,5.3,4.33333333333333,1.90862703084106,2.15251790546173,5.2,6.47619047619048,2.08003139693729,1.99045340611248,573,"skyscraper","ras-ca-cie-los",4,11,2.85,1
"822","rata",67,2.6865671641791,2.07590035394562,6.34328358208955,2.44051806972736,3.7910447761194,2.4651345370676,48,19,2.41666666666667,3.36842105263158,1.86608400227484,2.45425993180541,6.47916666666667,6,2.51793214156052,2.26077666104176,3.5,4.52631578947368,2.32470542631726,2.71556053253246,345,"rat","ra-ta",2,4,9.61,2
"823","ratero",78,2.24358974358974,1.88766259253874,6.57692307692308,2.38784383949165,3.67948717948718,2.52516472263828,57,21,2.31578947368421,2.04761904761905,1.9924670165476,1.59612626305661,6.45614035087719,6.90476190476191,2.52890557524818,1.97242900771515,3.85964912280702,3.19047619047619,2.71529133198334,1.88730091980711,435,"thief","ra-te-ro",3,6,1.18,2
"824","recado",58,5.43103448275862,1.28571188507444,3.72413793103448,1.78485935804748,6.53448275862069,1.99310669287201,45,13,5.37777777777778,5.61538461538461,1.28432665217808,1.32529629004621,3.6,4.15384615384615,1.82657155248943,1.62512326948624,6.57777777777778,6.38461538461539,2.0392611060347,1.89466186686268,150,"errand","re-ca-do",3,6,4.71,1
"825","rechazado",72,2.45833333333333,1.6439175127519,6.23611111111111,2.3042707169029,3.80555555555556,2.38326849118924,53,19,2.47169811320755,2.42105263157895,1.70523823718954,1.50243467129871,6.54716981132075,5.36842105263158,2.02452309423012,2.83255923377879,3.66037735849057,4.21052631578947,2.26124026745718,2.71986411769291,349,"rejected","re-cha-za-do",4,9,5.93,2
"826","recogedor",56,5.25,1.91880644720049,3.53571428571429,1.99967529831753,6.67857142857143,1.93632400422828,37,19,5.32432432432432,5.10526315789474,2.18649966402485,1.28645666861885,3.64864864864865,3.31578947368421,2.1241497150653,1.76549116801175,6.62162162162162,6.78947368421053,1.99097060851334,1.87317162316339,555,"dustpan","re-co-ge-dor",4,9,0.48,1
"827","recompensa",70,8,1.40392823632607,3.61428571428571,2.77824288721715,7.17142857142857,2.03570611309245,54,16,8.07407407407407,7.75,1.38525730668719,1.48323969741913,3.51851851851852,3.9375,2.6758228552131,3.17214438511238,7.16666666666667,7.1875,1.94984276095608,2.37258649297906,358,"reward","re-com-pen-sa",4,10,9.52,2
"828","recuerdos",62,6.98387096774194,2.33639722287922,4.16129032258065,2.42388083613318,6.25806451612903,2.38805417649345,45,17,7.2,6.41176470588235,2.34132829432743,2.29289182936668,3.84444444444444,5,2.45833975345849,2.17944947177034,6.55555555555556,5.47058823529412,2.38894761496997,2.26709194395661,871,"memories","re-cuer-dos",3,9,44.15,1
"829","refrigerio",62,7.25806451612903,1.81013072502266,3.70967741935484,2.32863216569048,6.82258064516129,2.02868117984451,46,16,7.02173913043478,7.9375,1.87958778500657,1.43614066163451,3.58695652173913,4.0625,2.29565857853008,2.46221445044903,6.93478260869565,6.5,2.03745128272275,2.03306009093025,347,"refreshment","re-fri-ge-rio",4,10,0.61,1
"830","regalo",69,7.72463768115942,1.6617147236144,4.7536231884058,2.83572688628014,6.57971014492754,2.13793328667616,52,17,7.57692307692308,8.17647058823529,1.76397672215927,1.23669388480168,4.86538461538461,4.41176470588235,2.69370250445437,3.2988411512494,6.42307692307692,7.05882352941176,2.14518296533213,2.10566462890266,943,"present","re-ga-lo",3,6,25.81,2
"831","rehén",58,2.46551724137931,1.90304942032222,6.55172413793103,2.67655456578372,3.63793103448276,2.58672912654334,46,12,2.45652173913043,2.5,1.72184038154438,2.57611405732814,6.23913043478261,7.75,2.77436505335462,1.91287503750007,3.56521739130435,3.91666666666667,2.55301280767161,2.81096338494744,216,"hostage","re-hén",2,5,1.98,1
"832","reina",67,6.6865671641791,2.25098601441397,3.62686567164179,2.17308481263264,6.61194029850746,1.97679894197356,52,15,6.78846153846154,6.33333333333333,1.93356866513849,3.17730044144996,3.65384615384615,3.53333333333333,2.15009908923155,2.32583830253176,6.61538461538461,6.6,1.86982064940334,2.38447358670929,952,"queen","rei-na",2,5,30.35,2
"833","relajado",76,7.59210526315789,1.88451678389234,2.11842105263158,1.99978068973014,7.63157894736842,2.03202431260493,54,22,7.5,7.81818181818182,1.94014199052446,1.76301591264092,2.12962962962963,2.09090909090909,1.82277309257901,2.42818942755789,7.59259259259259,7.72727272727273,2.0329225965879,2.07437467759089,350,"relaxed","re-la-ja-do",4,8,5.74,2
"834","reloj",72,5.59722222222222,1.95484030702717,4.27777777777778,2.00858875706108,5.95833333333333,2.1587522478519,47,25,5.40425531914894,5.96,2.05002199848308,1.74355957741627,4.21276595744681,4.4,2.08447856281035,1.89296944860009,5.85106382978723,6.16,2.2934568877215,1.90787840283389,688,"clock","re-loj",2,5,36.99,1
"835","relámpago",73,4.42465753424658,2.34472106976015,5.49315068493151,2.60940227122799,4.52054794520548,2.41585957236007,58,15,4.48275862068965,4.2,2.28834866769126,2.62406445913859,5.36206896551724,6,2.57312886103887,2.77746029931765,4.60344827586207,4.2,2.28603429831382,2.93257565972304,598,"lightning","re-lám-pa-go",4,9,5.55,1
"836","rencor",64,2.515625,1.71817721335953,5.796875,2.42460723377937,4.53125,2.3968812408085,47,17,2.57446808510638,2.35294117647059,1.72884330332091,1.72992689406909,5.78723404255319,5.82352941176471,2.15624643881512,3.12720510435531,4.23404255319149,5.35294117647059,2.03462170351413,3.12132136423399,202,"hatred","ren-cor",2,6,11.3,1
"837","repisa",56,6.21428571428571,1.64829703539232,3.60714285714286,2.0948297516294,6.60714285714286,1.87498917745794,43,13,6.25581395348837,6.07692307692308,1.69161831864967,1.55250005161237,3.41860465116279,4.23076923076923,2.03811955978491,2.24179415327122,6.86046511627907,5.76923076923077,1.9096421423527,1.53589529557661,864,"mantel","re-pi-sa",3,6,1.77,1
"838","reptil",63,5,2.29304699387715,4.3968253968254,2.13677238164422,5.20634920634921,2.10344364469568,46,17,4.71739130434783,5.76470588235294,2.36326557005119,1.95350363976836,4.6304347826087,3.76470588235294,2.19452546783707,1.88843227852847,5.06521739130435,5.58823529411765,2.14374722714994,2.00183739129243,958,"reptile","rep-til",2,6,2.09,2
"839","repugnante",61,2.78688524590164,1.91585276137773,5.67213114754098,2.11125011525881,4.59016393442623,2.4656104665331,44,17,2.68181818181818,3.05882352941176,1.7884997906226,2.24918285815355,5.65909090909091,5.70588235294118,2.03393514586622,2.36549957414795,4.70454545454545,4.29411764705882,2.35835521571014,2.77859465113106,913,"obnoxious","re-pug-nan-te",4,10,3.67,1
"840","rescate",66,6.6969696969697,2.04540533481337,4.37878787878788,2.33873832860732,6.33333333333333,1.98713813025616,53,13,6.49056603773585,7.53846153846154,2.16282082110585,1.19828937903056,4.41509433962264,4.23076923076923,2.34876368677513,2.3858557568109,6.09433962264151,7.30769230769231,2.08717835793277,1.10940039245046,352,"rescue","res-ca-te",3,7,28.54,2
"841","resentir",56,3.64285714285714,2.06642925601867,5.28571428571429,2.3565327821286,4.57142857142857,2.31875470384933,45,11,3.8,3,2.19089023002066,1.34164078649987,5.35555555555556,5,2.432316101201,2.0976176963403,4.35555555555556,5.45454545454545,2.17585464458071,2.76996882161646,959,"resent","re-sen-tir",3,8,0.84,1
"842","reservado",67,5.85074626865672,1.77741497127134,3.38805970149254,1.72288714592507,6.55223880597015,1.92498392035435,52,15,5.71153846153846,6.33333333333333,1.73019933637421,1.91485421551268,3.57692307692308,2.73333333333333,1.67268896873378,1.79151438998513,6.34615384615385,7.26666666666667,1.93911861304952,1.75119007154183,353,"reserved","re-ser-va-do",4,9,7.3,3
"843","respeto",67,7.88059701492537,1.4090872616343,2.50746268656716,1.84533099870964,7.52238805970149,1.78680524922084,45,22,8,7.63636363636364,1.24316312101612,1.70560573084488,2.37777777777778,2.77272727272727,1.86216990838021,1.82396267144912,7.55555555555556,7.45454545454545,1.73932530748349,1.92049777097285,354,"respect","res-pe-to",3,7,82.35,2
"844","respetuoso",70,7.78571428571429,1.84070604871174,2.6,1.95158798217603,7.47142857142857,1.81556418006235,49,21,7.85714285714286,7.61904761904762,1.91485421551268,1.68748897703631,2.3469387755102,3.19047619047619,1.94241066298388,1.88730091980711,7.63265306122449,7.09523809523809,1.79923453111571,1.84132457499382,355,"respectful","res-pe-tuo-so",4,10,6.33,1
"845","respuesta",72,6.51388888888889,1.81537297262407,3.55555555555556,2.07526607076677,6.61111111111111,1.88810625413854,54,18,6.31481481481481,7.11111111111111,1.78910828504745,1.81136571449114,3.68518518518519,3.16666666666667,2.0264670816433,2.22948160685262,6.48148148148148,7,1.73467131072557,2.30089496654211,639,"answer","res-pues-ta",3,9,163.98,1
"846","restaurante",69,6.91304347826087,1.84501817649888,3.71014492753623,2.09411956282181,6.78260869565217,1.8619215660598,55,14,6.83636363636364,7.21428571428571,1.90285980063572,1.62568666810586,3.74545454545455,3.57142857142857,2.13626692237566,1.98898063239539,6.56363636363636,7.64285714285714,1.82334284340031,1.82323224636244,960,"restaurant","res-tau-ran-te",4,11,52.11,1
"847","retrasado",60,3.71666666666667,1.89639860884146,5.55,2.2202839946613,4.55,1.89937545489144,41,19,3.73170731707317,3.68421052631579,1.7324028146465,2.26206964179432,5.41463414634146,5.84210526315789,2.17916967852549,2.33959060746241,4.58536585365854,4.47368421052632,1.68783307462701,2.34208883626541,721,"delayed","re-tra-sa-do",4,9,3.21,3
"848","reunión",66,6.48484848484848,2.0698749441409,3.98484848484848,2.08653134498695,6.37878787878788,1.95145036015742,50,16,6.58,6.1875,1.9906926289252,2.34431937528429,4.02,3.875,2.04530323084927,2.27669350887056,6.48,6.0625,1.95082400172704,1.98221256848671,961,"reunion","reu-nión",2,7,86.02,1
"849","reverente",76,5.30263157894737,1.50572008768434,3.81578947368421,1.77921725348191,5.90789473684211,1.76013356749952,54,22,5.24074074074074,5.45454545454545,1.41334856207926,1.73828795705574,3.90740740740741,3.59090909090909,1.70756936949636,1.96781461837602,5.7037037037037,6.40909090909091,1.74431291149082,1.73641916458887,356,"reverent","re-ve-ren-te",4,9,0.23,1
"850","revuelta",76,4.65789473684211,2.03668116685911,5.28947368421053,2.24390011348506,4.90789473684211,2.04729174979335,65,11,4.55384615384615,5.27272727272727,1.9924134958541,2.28433399882369,5.26153846153846,5.45454545454545,2.20281725210101,2.58316226217543,4.84615384615385,5.27272727272727,2.03278418393629,2.19503572139084,357,"revolt","re-vuel-ta",3,8,5.19,3
"851","revólver",54,3.87037037037037,2.31521869292874,5.40740740740741,2.39904476680858,5.12962962962963,2.54800177939199,41,13,4.02439024390244,3.38461538461538,2.40299609735481,2.02231144726612,5.34146341463415,5.61538461538461,2.38337739455548,2.53437900146701,5.1219512195122,5.15384615384615,2.4818855931652,2.85324826137258,962,"revolver","re-vól-ver",3,8,4.9,1
"852","rey",58,6.37931034482759,2.19910337555612,4.05172413793103,2.09780515036092,6.20689655172414,2.28464455133678,42,16,6.64285714285714,5.6875,1.97325320802894,2.65125756324554,4,4.1875,2.0242433093899,2.34431937528429,6.23809523809524,6.125,2.26111912512931,2.41867732448956,247,"king","rey",1,3,68.8,1
"853","ridículo",75,3.41333333333333,2.13144623743201,5.77333333333333,2.52861105626664,4.13333333333333,2.5750010933261,61,14,3.39344262295082,3.5,2.17008977175746,2.02864107603701,5.70491803278689,6.07142857142857,2.71627356437137,1.49173547429654,4.11475409836066,4.21428571428571,2.6838924509981,2.11872862561749,360,"ridicule","ri-dí-cu-lo",4,8,15.88,2
"854","rifle",69,3.20289855072464,2.0406148881917,5.94202898550725,2.55460402118016,4.36231884057971,2.58372174843118,48,21,2.85416666666667,4,1.78634993752366,2.38746727726266,6.10416666666667,5.57142857142857,2.41660552625031,2.87352446607696,4.14583333333333,4.85714285714286,2.49245314801211,2.7800308323059,603,"rifle","ri-fle",2,5,6.08,2
"855","riquezas",56,7.64285714285714,1.61164592805076,3.85714285714286,2.43032785987683,6.26785714285714,2.46053262104382,42,14,7.71428571428571,7.42857142857143,1.50261096803343,1.94992251184446,3.66666666666667,4.42857142857143,2.44616839923141,2.37662610613274,6.45238095238095,5.71428571428571,2.42147285307206,2.58482469063546,359,"riches","ri-que-zas",3,8,5.59,1
"856","risa",64,8.3125,1.55200842740307,5.0625,3.06995165672086,6.5,2.55106575923407,48,16,8.16666666666667,8.75,1.68008780587831,1,4.91666666666667,5.5,3.14766602714451,2.87518115371304,6.45833333333333,6.625,2.53451353621326,2.68017412369669,251,"laughter","ri-sa",2,4,34.98,1
"857","riña",69,3.15942028985507,1.99722740469203,6.2463768115942,2.43386522115513,4.2463768115942,2.37267407531875,46,23,2.93478260869565,3.60869565217391,1.92529563574641,2.10495369058934,6,6.73913043478261,2.67498701969852,1.81452200829229,4.21739130434783,4.30434782608696,2.52025610231501,2.09837128633995,338,"quarrel","ri-ña",2,4,2.45,1
"858","roca",76,5.53947368421053,1.70833868206266,3.25,1.94679223339318,6.34210526315789,2.05622717019268,60,16,5.61666666666667,5.25,1.61656327935475,2.04939015319192,3.28333333333333,3.125,1.97519933914998,1.89296944860009,6.25,6.6875,1.97977057393621,2.35849528301415,965,"rock","ro-ca",2,4,15.59,1
"859","rojo",58,6.05172413793103,1.98611331449231,4.12068965517241,2.23275132144175,5.93103448275862,2.24672915446587,40,18,6.075,6,1.89989878272907,2.22287572090485,3.7,5.05555555555556,2.20953644053482,2.04284179866653,5.975,5.83333333333333,2.18957319339427,2.43141208064005,570,"red","ro-jo",2,4,67.52,2
"860","romántico",64,7.6875,2.08452346958198,4.59375,2.95854291678796,6.578125,2.15144608068509,45,19,7.64444444444444,7.78947368421053,2.13366474698469,2.016017729431,4.33333333333333,5.21052631578947,2.79610118167813,3.30956437832368,6.55555555555556,6.63157894736842,1.97202659436654,2.58651473599749,364,"romantic","ro-mán-ti-co",4,9,9.76,2
"861","ropa",76,6.69736842105263,2.09774314819271,3.93421052631579,2.23508703076362,6.42105263157895,1.98838733915862,50,26,6.82,6.46153846153846,2.25596714406528,1.77157035944428,4.02,3.76923076923077,2.41162152240913,1.88271489732657,6.46,6.34615384615385,2.11129131585581,1.76504521624366,74,"clothing","ro-pa",2,4,86.06,1
"862","roto",75,3.17333333333333,1.90570504320887,5.42666666666667,2.37198362268931,4.32,2.47779326406774,54,21,3.03703703703704,3.52380952380952,1.7370867279699,2.293884208478,5.53703703703704,5.14285714285714,2.47029875943509,2.12804403821242,4.16666666666667,4.71428571428571,2.51598662143607,2.39045721866879,672,"broken","ro-to",2,4,14.38,3
"863","rubio",73,5.58904109589041,1.81686250044132,3.54794520547945,2.12812577877559,6.3013698630137,2.12580005531806,59,14,5.55932203389831,5.71428571428571,1.80297824915331,1.93861851797659,3.5593220338983,3.5,2.15975083525119,2.06621169516358,6.30508474576271,6.28571428571429,2.15161717278227,2.09132168104918,662,"blond","ru-bio",2,5,18.42,2
"864","ruidoso",71,3.05633802816901,2.26076677222361,5.98591549295775,2.42306156838515,4.23943661971831,2.52679802309108,41,30,3,3.13333333333333,2.43926218353009,2.0296650536197,6.09756097560976,5.83333333333333,2.56714703560957,2.24504563095218,3.90243902439024,4.7,2.48802007677571,2.54815687277606,904,"noisy","rui-do-so",3,7,1.73,1
"865","rápido",56,6.10714285714286,2.05097379468717,4.96428571428571,2.58642811413934,5.44642857142857,2.20676351130002,39,17,6.02564102564103,6.29411764705882,2.09620182193237,1.99263349246521,5,4.88235294117647,2.73380398173064,2.28807651044432,5.33333333333333,5.70588235294118,2.2633618839116,2.1143765594837,953,"quick","rá-pi-do",3,6,74.99,3
"866","rígido",65,4.18461538461538,1.7129315851442,4.61538461538461,2.13374895791061,5.16923076923077,2.10333983500966,48,17,4.0625,4.52941176470588,1.77938849166092,1.50489397711365,4.5625,4.76470588235294,2.23041118239512,1.88843227852847,5.14583333333333,5.23529411764706,2.12372197696897,2.10740989619681,963,"rigid","rí-gi-do",3,6,3.57,1
"867","río",69,7,1.8864844365676,3.81159420289855,2.50455680192795,6.04347826086957,2.27799436171832,58,11,6.87931034482759,7.63636363636364,1.96529169485245,1.2862913567872,3.6551724137931,4.63636363636364,2.41015195078906,2.9418608829354,5.96551724137931,6.45454545454545,2.27083350677389,2.38174878455459,362,"river","rí-o",2,3,103.51,2
"868","sabio",61,7.52459016393443,1.83127057328192,2.88524590163934,2.1916383571485,7.19672131147541,2.07219426479234,39,22,7.79487179487179,7.04545454545455,1.39886207851591,2.38002146303393,2.8974358974359,2.86363636363636,2.0621255231955,2.45522677733413,7.1025641025641,7.36363636363636,1.97077158006267,2.27921152919276,497,"wise","sa-bio",2,5,8.7,2
